file_id;noun;adj;propn;adv;intj;cconj;sconj;adp;det;num;punct;symbol;pron;abbr;nominals;TTR;avg_word_len;avr_sent_len;hapax_legomena;pron/noun_ratio;see_pron;see_det;1st_pron_sg;2nd_pron_sg;3rd_pron_sg;1st_pron_pl;2nd_pron_pl;3rd_pron_pl;nominalisation;mine_derivation;active_voice;passive_voice;1st_prs_verb;2nd_prs_verb;3rd_prs_verb;core_verb;verbtype_ratio;da_inf;inf_verb;finite_verb;gerund;supine;verb_particle;discourse;pres_tense;past_tense;ind_mood;cond_mood;imp_mood;quot_mood;neg_polarity;nom_case;gen_case;part_case;ill_case;ine_case;ela_case;alla_case;ade_case;abl_case;tra_case;ter_case;ess_case;abe_case;com_case;nsubj;nsubj_cop;modal;acl:relc;csubj;csubj_cop;obj;ccomp;xcomp;obl;nmod;appos;nummod;amod;advcl;voc;cop;conj;cc;yneemid
arvamusaed_ee.ela_6007;0.2937062937062937;0.11188811188811189;0.0;0.1048951048951049;0.0;0.027972027972027972;0.03496503496503497;0.04195804195804196;0.006993006993006993;0.02097902097902098;0.11888111888111888;0.0;0.055944055944055944;0.0;0.4825174825174825;0.7272727272727273;6.496503496503497;23.83;0.6503496503496503;0.1904761904761905;0.006993006993006993;0.0;0.027972027972027972;0.0;0.0;0.0;0.0;0.0;0.006993006993006993;0.02097902097902098;0.15384615384615385;0.013986013986013986;0.02097902097902098;0.0;0.04195804195804196;0.03496503496503497;0.9285714285714286;0.02097902097902098;0.0979020979020979;0.09090909090909091;0.0;0.006993006993006993;0.06993006993006994;0.0;0.06293706293706294;0.0979020979020979;0.09090909090909091;0.0;0.0;0.0;0.027972027972027972;0.06293706293706294;0.15384615384615385;0.08391608391608392;0.02097902097902098;0.03496503496503497;0.0;0.027972027972027972;0.04895104895104895;0.0;0.02097902097902098;0.0;0.013986013986013986;0.0;0.02097902097902098;0.027972027972027972;0.0;0.006993006993006993;0.0;0.013986013986013986;0.006993006993006993;0.06293706293706294;0.03496503496503497;0.013986013986013986;0.13986013986013987;0.1048951048951049;0.0;0.02097902097902098;0.08391608391608392;0.03496503496503497;0.0;0.013986013986013986;0.03496503496503497;0.027972027972027972;0.0
et_wikipedia_org.ela_191506;0.25333333333333335;0.06666666666666667;0.22;0.04;0.0;0.02666666666666667;0.0;0.03333333333333333;0.02;0.04;0.11333333333333333;0.0;0.05333333333333334;0.04;0.41333333333333333;0.5866666666666667;6.12;18.75;0.41333333333333333;0.21052631578947367;0.0;0.02;0.0;0.0;0.03333333333333333;0.0;0.0;0.0;0.0;0.0;0.06666666666666667;0.04666666666666667;0.0;0.0;0.06;0.04666666666666667;4.0;0.02;0.02666666666666667;0.10666666666666667;0.0;0.006666666666666667;0.0;0.0;0.0;0.10666666666666667;0.10666666666666667;0.0;0.0;0.0;0.0;0.18666666666666668;0.16;0.006666666666666667;0.006666666666666667;0.0;0.006666666666666667;0.04666666666666667;0.12;0.0;0.04;0.013333333333333334;0.006666666666666667;0.0;0.02;0.04666666666666667;0.006666666666666667;0.0;0.013333333333333334;0.0;0.0;0.04666666666666667;0.02666666666666667;0.04;0.18;0.16666666666666666;0.013333333333333334;0.04;0.06;0.0;0.0;0.006666666666666667;0.04666666666666667;0.02666666666666667;0.0
forte_delfi_ee.ela_88079;0.26288659793814434;0.061855670103092786;0.010309278350515464;0.17010309278350516;0.0;0.05670103092783505;0.015463917525773196;0.020618556701030927;0.020618556701030927;0.010309278350515464;0.12886597938144329;0.0;0.03608247422680412;0.0;0.3711340206185567;0.6288659793814433;5.675257731958763;12.93;0.5257731958762887;0.1372549019607843;0.02577319587628866;0.010309278350515464;0.0;0.0;0.0;0.0;0.0;0.0;0.005154639175257732;0.005154639175257732;0.14948453608247422;0.010309278350515464;0.015463917525773196;0.0;0.0979381443298969;0.020618556701030927;1.8571428571428572;0.041237113402061855;0.07216494845360824;0.13402061855670103;0.005154639175257732;0.005154639175257732;0.020618556701030927;0.0;0.14432989690721648;0.010309278350515464;0.12371134020618557;0.010309278350515464;0.0;0.0;0.010309278350515464;0.18556701030927836;0.08247422680412371;0.061855670103092786;0.005154639175257732;0.010309278350515464;0.010309278350515464;0.005154639175257732;0.015463917525773196;0.0;0.0;0.0;0.005154639175257732;0.0;0.02577319587628866;0.03608247422680412;0.041237113402061855;0.02577319587628866;0.0;0.005154639175257732;0.005154639175257732;0.061855670103092786;0.061855670103092786;0.020618556701030927;0.05670103092783505;0.061855670103092786;0.0;0.010309278350515464;0.02577319587628866;0.015463917525773196;0.0;0.041237113402061855;0.061855670103092786;0.05670103092783505;0.0
kaja_ekstreem_ee.ela_71641;0.20363636363636364;0.05818181818181818;0.07272727272727272;0.11272727272727273;0.0;0.04363636363636364;0.03272727272727273;0.02181818181818182;0.01090909090909091;0.04363636363636364;0.18545454545454546;0.0;0.05818181818181818;0.0;0.36363636363636365;0.5236363636363637;4.88;16.18;0.4036363636363636;0.2857142857142857;0.01818181818181818;0.007272727272727273;0.014545454545454545;0.0;0.0;0.0036363636363636364;0.0;0.0036363636363636364;0.0;0.0036363636363636364;0.10545454545454545;0.02909090909090909;0.01090909090909091;0.0;0.06909090909090909;0.014545454545454545;2.8181818181818183;0.01818181818181818;0.04;0.11272727272727273;0.0;0.0;0.02181818181818182;0.0;0.07636363636363637;0.05818181818181818;0.10909090909090909;0.0;0.0;0.0036363636363636364;0.007272727272727273;0.16727272727272727;0.10909090909090909;0.05090909090909091;0.0036363636363636364;0.02181818181818182;0.04;0.01090909090909091;0.01090909090909091;0.0036363636363636364;0.01090909090909091;0.0;0.0036363636363636364;0.0;0.0;0.04363636363636364;0.02181818181818182;0.007272727272727273;0.0036363636363636364;0.0;0.0;0.04363636363636364;0.05454545454545454;0.01818181818181818;0.08727272727272728;0.09090909090909091;0.0;0.025454545454545455;0.04727272727272727;0.01818181818181818;0.0;0.02181818181818182;0.05090909090909091;0.04363636363636364;0.0
kalah_zzz_ee.ela_73709;0.23265306122448978;0.0653061224489796;0.0163265306122449;0.11428571428571428;0.0;0.04897959183673469;0.036734693877551024;0.0163265306122449;0.02040816326530612;0.012244897959183673;0.1510204081632653;0.0;0.07346938775510205;0.004081632653061225;0.3836734693877551;0.6326530612244898;5.273469387755102;16.33;0.5428571428571428;0.31578947368421056;0.0163265306122449;0.0;0.0;0.012244897959183673;0.00816326530612245;0.00816326530612245;0.0;0.004081632653061225;0.0;0.004081632653061225;0.1510204081632653;0.024489795918367346;0.004081632653061225;0.0163265306122449;0.07346938775510205;0.024489795918367346;2.0;0.02857142857142857;0.06938775510204082;0.13877551020408163;0.004081632653061225;0.00816326530612245;0.02857142857142857;0.0;0.11428571428571428;0.053061224489795916;0.1346938775510204;0.0;0.004081632653061225;0.0;0.0326530612244898;0.16326530612244897;0.07755102040816327;0.061224489795918366;0.00816326530612245;0.004081632653061225;0.0163265306122449;0.0163265306122449;0.0163265306122449;0.0;0.0163265306122449;0.004081632653061225;0.0;0.0;0.02040816326530612;0.06938775510204082;0.024489795918367346;0.036734693877551024;0.0;0.004081632653061225;0.0;0.05714285714285714;0.05714285714285714;0.012244897959183673;0.08163265306122448;0.053061224489795916;0.0;0.012244897959183673;0.044897959183673466;0.0326530612244898;0.0;0.02040816326530612;0.0653061224489796;0.04897959183673469;0.0
nami-nami_ee.ela_372868;0.29365079365079366;0.09523809523809523;0.0;0.0873015873015873;0.0;0.06349206349206349;0.023809523809523808;0.015873015873015872;0.007936507936507936;0.015873015873015872;0.16666666666666666;0.0;0.015873015873015872;0.0;0.42063492063492064;0.5952380952380952;5.412698412698413;11.45;0.42063492063492064;0.05405405405405405;0.007936507936507936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015873015873015872;0.19047619047619047;0.023809523809523808;0.0;0.15873015873015872;0.015873015873015872;0.007936507936507936;3.8333333333333335;0.0;0.047619047619047616;0.18253968253968253;0.015873015873015872;0.0;0.031746031746031744;0.0;0.18253968253968253;0.031746031746031744;0.015873015873015872;0.007936507936507936;0.15873015873015872;0.0;0.023809523809523808;0.14285714285714285;0.03968253968253968;0.05555555555555555;0.0;0.007936507936507936;0.0;0.0;0.06349206349206349;0.007936507936507936;0.03968253968253968;0.007936507936507936;0.0;0.0;0.03968253968253968;0.031746031746031744;0.0;0.023809523809523808;0.0;0.0;0.0;0.09523809523809523;0.07142857142857142;0.023809523809523808;0.12698412698412698;0.007936507936507936;0.0;0.015873015873015872;0.05555555555555555;0.023809523809523808;0.0;0.0;0.10317460317460317;0.06349206349206349;0.0
rahvahaal_delfi_ee.ela_258274;0.2625;0.071875;0.003125;0.15;0.0;0.0375;0.015625;0.025;0.015625;0.009375;0.1375;0.0;0.071875;0.0;0.415625;0.540625;4.959375;12.31;0.428125;0.2738095238095238;0.01875;0.0;0.0;0.0;0.003125;0.0;0.0;0.015625;0.0;0.00625;0.159375;0.01875;0.0;0.0;0.1125;0.028125;2.875;0.0125;0.05;0.14375;0.003125;0.015625;0.01875;0.0;0.1;0.0625;0.13125;0.0125;0.0;0.0;0.015625;0.16875;0.084375;0.071875;0.015625;0.028125;0.00625;0.00625;0.03125;0.0;0.01875;0.0;0.0;0.003125;0.00625;0.078125;0.0375;0.021875;0.0125;0.0;0.0;0.04375;0.0375;0.01875;0.09375;0.046875;0.0;0.009375;0.046875;0.015625;0.0;0.0375;0.05625;0.0375;0.0
sport_autonet_ee.ela_515760;0.2;0.08484848484848485;0.17575757575757575;0.05454545454545454;0.0;0.06060606060606061;0.0;0.012121212121212121;0.0;0.09090909090909091;0.17575757575757575;0.0;0.01818181818181818;0.01818181818181818;0.3939393939393939;0.5333333333333333;4.836363636363636;13.75;0.41818181818181815;0.0909090909090909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.12121212121212122;0.01818181818181818;10.0;0.0;0.012121212121212121;0.12121212121212122;0.0;0.006060606060606061;0.006060606060606061;0.0;0.03636363636363636;0.09090909090909091;0.12121212121212122;0.0;0.0;0.0;0.0;0.18181818181818182;0.09696969696969697;0.05454545454545454;0.006060606060606061;0.024242424242424242;0.030303030303030304;0.04242424242424243;0.030303030303030304;0.006060606060606061;0.006060606060606061;0.0;0.012121212121212121;0.0;0.012121212121212121;0.06666666666666667;0.0;0.006060606060606061;0.012121212121212121;0.006060606060606061;0.0;0.07272727272727272;0.06060606060606061;0.006060606060606061;0.15757575757575756;0.030303030303030304;0.006060606060606061;0.06060606060606061;0.05454545454545454;0.0;0.0;0.012121212121212121;0.06666666666666667;0.06060606060606061;0.0
untitled;0.2807017543859649;0.10526315789473684;0.07894736842105263;0.09649122807017543;0.0;0.05263157894736842;0.02631578947368421;0.02631578947368421;0.017543859649122806;0.017543859649122806;0.12280701754385964;0.0;0.06140350877192982;0.0;0.4649122807017544;0.7368421052631579;5.315789473684211;19.0;0.6578947368421053;0.21875;0.008771929824561403;0.017543859649122806;0.0;0.0;0.017543859649122806;0.017543859649122806;0.0;0.0;0.0;0.008771929824561403;0.12280701754385964;0.008771929824561403;0.03508771929824561;0.0;0.07017543859649122;0.02631578947368421;4.0;0.0;0.02631578947368421;0.10526315789473684;0.0;0.0;0.02631578947368421;0.0;0.05263157894736842;0.07894736842105263;0.10526315789473684;0.0;0.0;0.0;0.0;0.11403508771929824;0.16666666666666666;0.08771929824561403;0.0;0.008771929824561403;0.06140350877192982;0.008771929824561403;0.05263157894736842;0.0;0.02631578947368421;0.0;0.0;0.0;0.02631578947368421;0.05263157894736842;0.008771929824561403;0.0;0.017543859649122806;0.0;0.0;0.07017543859649122;0.05263157894736842;0.017543859649122806;0.13157894736842105;0.09649122807017543;0.008771929824561403;0.008771929824561403;0.07894736842105263;0.017543859649122806;0.0;0.008771929824561403;0.05263157894736842;0.05263157894736842;0.0
video_usk_ee.ela_152445;0.2613065326633166;0.08040201005025126;0.05527638190954774;0.12060301507537688;0.0;0.05527638190954774;0.010050251256281407;0.02512562814070352;0.02512562814070352;0.0;0.18592964824120603;0.0;0.04020100502512563;0.010050251256281407;0.3819095477386935;0.4723618090452261;4.693467336683417;19.9;0.3316582914572864;0.15384615384615383;0.02512562814070352;0.01507537688442211;0.010050251256281407;0.0;0.0;0.0;0.0;0.0;0.0;0.005025125628140704;0.10552763819095477;0.01507537688442211;0.0;0.0;0.06532663316582915;0.03015075376884422;2.25;0.005025125628140704;0.04020100502512563;0.09045226130653267;0.005025125628140704;0.010050251256281407;0.020100502512562814;0.0;0.09045226130653267;0.020100502512562814;0.08542713567839195;0.005025125628140704;0.0;0.0;0.01507537688442211;0.17587939698492464;0.1306532663316583;0.03015075376884422;0.005025125628140704;0.05527638190954774;0.01507537688442211;0.010050251256281407;0.005025125628140704;0.0;0.0;0.0;0.010050251256281407;0.0;0.01507537688442211;0.03015075376884422;0.04020100502512563;0.01507537688442211;0.0;0.005025125628140704;0.0;0.020100502512562814;0.06030150753768844;0.010050251256281407;0.05025125628140704;0.09045226130653267;0.010050251256281407;0.0;0.05025125628140704;0.020100502512562814;0.0;0.05025125628140704;0.08040201005025126;0.05527638190954774;0.0
