file_id;noun;adj;propn;adv;intj;cconj;sconj;adp;det;num;punct;symbol;pron;abbr;TTR;avg_word_len;avr_sent_len;hapax_legomena;coref;see_pron;see_det;1st_pron;2nd_pron;3rd_pron;active_voice;passive_voice;1st_prs_verb;2nd_prs_verb;3rd_prs_verb;core_verb;verbtype_ratio;da_inf;gerund;supine;verb_particle;discourse;pres_tense;past_tense;ind_mood;cond_mood;imp_mood;quot_mood;neg_polarity;nom_case;gen_case;part_case;ill_case;ine_case;ela_case;alla_case;ade_case;abl_case;tra_case;ter_case;ess_case;abe_case;com_case;nsubj;nsubj_cop;modal;acl:relc;csubj;csubj_cop;obj;ccomp;xcomp;obl;nmod;appos;nummod;amod;advcl;voc;cop;conj;cc;yneemid
valitsus_ee.ela_480708;0.184313725490196;0.0392156862745098;0.0784313725490196;0.101960784313725;0;0.0509803921568627;0.0235294117647059;0.0274509803921569;0.0274509803921569;0.0156862745098039;0.125490196078431;0;0.125490196078431;0.00392156862745098;0.654901960784314;4.95686274509804;17;0.380392156862745;0.680851063829787;0.00392156862745098;0.00392156862745098;0.0549019607843137;0;0.00784313725490196;0.129411764705882;0.0196078431372549;0.0392156862745098;0;0.0509803921568627;0.0705882352941176;2;0.0352941176470588;0.00392156862745098;0.00784313725490196;0.0156862745098039;0;0.0862745098039216;0.0549019607843137;0.125490196078431;0;0;0;0.0235294117647059;0.125490196078431;0.149019607843137;0.0431372549019608;0.00392156862745098;0.0313725490196078;0.0117647058823529;0.0352941176470588;0.0196078431372549;0;0.0274509803921569;0;0;0;0.00392156862745098;0.0627450980392157;0.0156862745098039;0.0352941176470588;0.0274509803921569;0.00784313725490196;0;0.0431372549019608;0.0588235294117647;0.0313725490196078;0.117647058823529;0.0901960784313726;0.00392156862745098;0.00784313725490196;0.0196078431372549;0.0196078431372549;0;0.0196078431372549;0.0627450980392157;0.0509803921568627;0
et_wikipedia_org.ela_219301;0.31;0.07;0;0.06;0;0.05;0.02;0.01;0.04;0.01;0.13;0;0.1;0;0.71;5.98;14.29;0.38;0.32258064516129;0.05;0;0;0;0;0.14;0.03;0;0;0.11;0.06;2.5;0.02;0.02;0;0.02;0;0.15;0.02;0.14;0;0;0.01;0.01;0.14;0.11;0.11;0;0.07;0.01;0;0.03;0;0.03;0;0;0;0.02;0.04;0.04;0.02;0.01;0;0;0.1;0.05;0.04;0.08;0.1;0;0.01;0.03;0.03;0;0.04;0.05;0.05;0
www_mulje_ee.ela_177932;0.0909090909090909;0.0303030303030303;0.0363636363636364;0.124242424242424;0.0151515151515152;0.0575757575757576;0.0181818181818182;0.00606060606060606;0.00303030303030303;0.00909090909090909;0.254545454545454;0;0.154545454545455;0.0121212121212121;0.518181818181818;3.73939393939394;15;0.306060606060606;1.7;0.00909090909090909;0;0.0848484848484848;0.0181818181818182;0.0242424242424242;0.175757575757576;0;0.0575757575757576;0.0272727272727273;0.0666666666666667;0.0636363636363636;6;0.0121212121212121;0.00303030303030303;0.0121212121212121;0;0.0151515151515152;0.0636363636363636;0.1;0.145454545454545;0;0.0181818181818182;0;0.0121212121212121;0.154545454545455;0.0181818181818182;0.0484848484848485;0.0151515151515152;0.0121212121212121;0.0181818181818182;0.0181818181818182;0.0121212121212121;0;0.00606060606060606;0;0;0;0.00909090909090909;0.096969696969697;0.0212121212121212;0.0181818181818182;0.00303030303030303;0;0;0.0484848484848485;0.0666666666666667;0.0212121212121212;0.0696969696969697;0.0151515151515152;0.00303030303030303;0.00303030303030303;0.00909090909090909;0.0121212121212121;0.00303030303030303;0.0212121212121212;0.0696969696969697;0.0575757575757576;0
www_lapsemure_ee.ela_140896;0.152777777777778;0.0277777777777778;0.00462962962962963;0.115740740740741;0;0.037037037037037;0.0416666666666667;0.0509259259259259;0.0509259259259259;0.00462962962962963;0.106481481481481;0;0.199074074074074;0;0.615740740740741;4.50925925925926;21.6;0.337962962962963;1.3030303030303;0.0231481481481481;0.00925925925925926;0.106481481481481;0;0.0509259259259259;0.185185185185185;0;0.0416666666666667;0.00462962962962963;0.0925925925925926;0.0833333333333333;3.66666666666667;0.00925925925925926;0;0.0324074074074074;0;0;0.0555555555555556;0.0972222222222222;0.148148148148148;0;0.00462962962962963;0;0.0138888888888889;0.199074074074074;0.106481481481481;0.0648148148148148;0.0324074074074074;0.0138888888888889;0;0.00462962962962963;0.0185185185185185;0;0.00462962962962963;0;0;0;0.0231481481481481;0.0972222222222222;0.0277777777777778;0.0277777777777778;0;0;0;0.0509259259259259;0.0462962962962963;0.0416666666666667;0.087962962962963;0.0601851851851852;0;0.00925925925925926;0.00925925925925926;0.0185185185185185;0;0.0231481481481481;0.0694444444444444;0.037037037037037;0
www_eestikirik_ee.ela_530609;0.147540983606557;0.0273224043715847;0.0382513661202186;0.114754098360656;0;0.0218579234972678;0.0655737704918033;0.0109289617486339;0.0163934426229508;0;0.147540983606557;0;0.163934426229508;0;0.650273224043716;4.46448087431694;20.33;0.387978142076503;1.11111111111111;0.0382513661202186;0.00546448087431694;0.0655737704918033;0;0.0109289617486339;0.174863387978142;0.0218579234972678;0.0273224043715847;0;0.0655737704918033;0.109289617486339;1.47058823529412;0.0273224043715847;0.00546448087431694;0.0382513661202186;0.0218579234972678;0;0.109289617486339;0.0491803278688525;0.131147540983607;0.00546448087431694;0;0;0.0273224043715847;0.163934426229508;0.087431693989071;0.0601092896174863;0.0546448087431694;0.00546448087431694;0.00546448087431694;0.0163934426229508;0.00546448087431694;0.00546448087431694;0.00546448087431694;0;0;0;0.0163934426229508;0.0983606557377049;0.0163934426229508;0.0710382513661202;0.0273224043715847;0.00546448087431694;0.00546448087431694;0.0710382513661202;0.0327868852459016;0.0163934426229508;0.0765027322404372;0.0710382513661202;0;0;0.00546448087431694;0.0382513661202186;0;0.0218579234972678;0.0163934426229508;0.0218579234972678;0
valitsus_ee.ela_604239;0.347826086956522;0.114624505928854;0.138339920948617;0.0513833992094862;0;0.0671936758893281;0.00790513833992095;0.0197628458498024;0.00790513833992095;0;0.114624505928854;0;0.0158102766798419;0.0592885375494071;0.66798418972332;7.55731225296443;19.46;0.426877470355731;0.0454545454545455;0;0;0;0;0;0.0988142292490119;0.0237154150197628;0;0;0.0632411067193676;0.0355731225296443;1.11764705882353;0.0197628458498024;0;0.00395256916996047;0.0434782608695652;0;0.0909090909090909;0.0276679841897233;0.0711462450592885;0.00395256916996047;0;0;0;0.142292490118577;0.276679841897233;0.0790513833992095;0;0.0553359683794466;0.00395256916996047;0.00790513833992095;0.00395256916996047;0;0.0276679841897233;0;0;0;0.0118577075098814;0.0434782608695652;0.0118577075098814;0.00790513833992095;0.00790513833992095;0;0.00395256916996047;0.0711462450592885;0.0711462450592885;0;0.0711462450592885;0.237154150197628;0;0;0.0671936758893281;0.00790513833992095;0;0.0158102766798419;0.0869565217391304;0.0671936758893281;0
www_mesindus_ee.ela_33384;0.314553990610329;0.0704225352112676;0.00469483568075117;0.131455399061033;0;0.0187793427230047;0.0469483568075117;0.028169014084507;0.0422535211267606;0.0234741784037559;0.122065727699531;0;0.028169014084507;0;0.704225352112676;5.62441314553991;14.2;0.47887323943662;0.0895522388059702;0.00938967136150235;0.0187793427230047;0.00938967136150235;0;0.00469483568075117;0.140845070422535;0.0140845070422535;0.0563380281690141;0;0.0422535211267606;0.0516431924882629;2.36363636363636;0.0140845070422535;0.00469483568075117;0.00469483568075117;0.028169014084507;0;0.136150234741784;0.0140845070422535;0.112676056338028;0.00938967136150235;0;0;0.0187793427230047;0.112676056338028;0.150234741784038;0.0610328638497653;0.0187793427230047;0.00469483568075117;0.028169014084507;0.00469483568075117;0.0328638497652582;0;0.0469483568075117;0;0;0;0.0140845070422535;0.0375586854460094;0.0187793427230047;0.028169014084507;0.00469483568075117;0;0;0.0892018779342723;0.0234741784037559;0.0187793427230047;0.107981220657277;0.07981220657277;0;0.00938967136150235;0.0375586854460094;0.0422535211267606;0;0.0187793427230047;0.0187793427230047;0.0187793427230047;0
www_snap_ee.ela_623342;0.31578947368421;0.105263157894737;0.0789473684210526;0.105263157894737;0;0.0394736842105263;0.0263157894736842;0.0131578947368421;0.0131578947368421;0.0657894736842105;0.118421052631579;0;0.0263157894736842;0.0789473684210526;0.736842105263158;5.26973684210526;19;0.572368421052632;0.0833333333333333;0.0131578947368421;0;0;0;0;0.0789473684210526;0.00657894736842105;0;0;0.0657894736842105;0.0526315789473684;1.42857142857143;0.0263157894736842;0;0;0.0197368421052632;0;0.0723684210526316;0.0131578947368421;0.0657894736842105;0;0;0;0;0.177631578947368;0.0855263157894737;0.0657894736842105;0.00657894736842105;0.0328947368421053;0.00657894736842105;0;0.0328947368421053;0.00657894736842105;0.0263157894736842;0;0.00657894736842105;0;0.0328947368421053;0.0197368421052632;0.0328947368421053;0.0131578947368421;0.00657894736842105;0;0;0.0460526315789474;0.0460526315789474;0.0131578947368421;0.0460526315789474;0.118421052631579;0.00657894736842105;0.0592105263157895;0.0723684210526316;0.0197368421052632;0;0.0263157894736842;0.0789473684210526;0.0394736842105263;0.0131578947368421
toompark_pri_ee.ela_458650;0.137254901960784;0.0490196078431373;0.0980392156862745;0.176470588235294;0;0.0294117647058823;0.00980392156862745;0.0196078431372549;0.0196078431372549;0;0.137254901960784;0;0.0980392156862745;0;0.764705882352941;5.02941176470588;12.75;0.617647058823529;0.714285714285714;0.0392156862745098;0;0.00980392156862745;0;0.0196078431372549;0.196078431372549;0;0.0196078431372549;0;0.0882352941176471;0.147058823529412;1.3;0.0294117647058823;0;0.00980392156862745;0.0588235294117647;0;0.127450980392157;0.0588235294117647;0.127450980392157;0;0;0;0.0196078431372549;0.176470588235294;0.0784313725490196;0.0392156862745098;0.00980392156862745;0.00980392156862745;0.0196078431372549;0;0.0196078431372549;0;0.0294117647058823;0;0;0.00980392156862745;0.0196078431372549;0.0686274509803922;0.00980392156862745;0.0882352941176471;0;0.00980392156862745;0;0.0588235294117647;0.0294117647058823;0.0196078431372549;0.0784313725490196;0.0392156862745098;0.00980392156862745;0;0.0294117647058823;0.00980392156862745;0;0.0196078431372549;0.0686274509803922;0.0294117647058823;0
bhr_balanss_ee.ela_565106;0.244565217391304;0.0923913043478261;0.0652173913043478;0.114130434782609;0;0.0326086956521739;0.0380434782608696;0.0108695652173913;0.0217391304347826;0;0.135869565217391;0;0.0706521739130435;0;0.71195652173913;5.89673913043478;23;0.576086956521739;0.288888888888889;0.0271739130434783;0;0.00543478260869565;0;0;0.157608695652174;0.0108695652173913;0.0108695652173913;0;0.108695652173913;0.0489130434782609;2.5;0.016304347826087;0.00543478260869565;0.00543478260869565;0.0271739130434783;0;0.0706521739130435;0.0923913043478261;0.125;0.0108695652173913;0;0;0.0108695652173913;0.168478260869565;0.146739130434783;0.016304347826087;0.0108695652173913;0.0271739130434783;0.0108695652173913;0.0217391304347826;0.016304347826087;0;0.0217391304347826;0;0.0108695652173913;0;0.016304347826087;0.0815217391304348;0.0217391304347826;0.0217391304347826;0.0108695652173913;0.00543478260869565;0;0.0489130434782609;0.0489130434782609;0.016304347826087;0.108695652173913;0.0815217391304348;0.00543478260869565;0;0.0597826086956522;0.016304347826087;0;0.0217391304347826;0.0489130434782609;0.0326086956521739;0
